wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.18300321287528346,0.19144800453761907,0.8010725586454586,0.712418346463777,0.007814390180085902,0.0023962225988545275,0.0074334597066550625,0.0020829475927981586,0.0009993642907431559,0.292,0.212,0.29603729603729606,0.22144522144522144
0.1681836360502516,0.17754114270588278,0.7921657499272793,0.8141652414538064,0.004102001152201972,0.0009995453385060588,0.0038909418066155896,0.0008447782286033867,0.001125558756468414,0.318,0.198,0.32867132867132864,0.18181818181818182
0.15867473439946192,0.16482798180625505,0.771837628832791,0.7314512240536146,0.008686777759977853,0.0024464262177832157,0.008007602951212845,0.0018724868098170455,0.0014825890170535527,0.301,0.205,0.30303030303030304,0.17715617715617715
0.16763878487874614,0.17042392151224647,0.7906360175851689,0.8062715076021659,0.015099822076307069,0.0030816682930577925,0.014298520922201642,0.0024286107630080572,0.002709363036131194,0.281,0.211,0.30536130536130535,0.19347319347319347
0.18404481155068844,0.1884293627061945,0.7896302311457252,0.8163439788564938,0.009678424475570067,0.0027415410271482707,0.009107146612596453,0.0022453014066299466,0.0013622272108498904,0.282,0.196,0.317016317016317,0.2191142191142191
0.1733378285877749,0.18124681378295007,0.7881495190536676,0.8416259961643706,0.005935215394889102,0.0024784356244573146,0.0052445304316873845,0.00183020315156878,0.000621011138180543,0.297,0.179,0.289044289044289,0.2097902097902098
0.1675857223787125,0.17276653890377933,0.769841246002084,0.7917899559817746,0.009480045502991717,0.0027566344074365975,0.00885855187389441,0.002241969278363222,0.00250393508863916,0.296,0.216,0.31934731934731936,0.19813519813519814
0.16884546744730722,0.17047809969464678,0.7864641684300762,0.8301848516042025,0.005343967329651155,0.0017468853989396058,0.004982808270960539,0.0014342492754455646,0.0013231255493483037,0.308,0.186,0.26573426573426573,0.21212121212121213
0.16084628076407956,0.16919718321959068,0.7893822288024015,0.8184195437136788,0.008251707208776911,0.002202708785828028,0.0076153476351080865,0.0016404244289438524,0.002952165312372581,0.288,0.209,0.28438228438228436,0.18181818181818182
0.16365609476828863,0.16833190119819333,0.7992333489762744,0.8232286017027124,0.010287774718438187,0.0029857715176202348,0.00932075794129892,0.002142721205359614,0.0033636457123971263,0.311,0.194,0.30536130536130535,0.1888111888111888
0.1672020334820308,0.17168993459253126,0.7831360646145754,0.7844653420652646,0.011530065523372325,0.0037880798428986413,0.010749463809662359,0.0030970278437706692,0.0015052575232516123,0.288,0.205,0.31002331002331,0.19813519813519814
0.16181588352794607,0.16636663400307297,0.7921445418565513,0.8049828171683471,0.004551253056181287,0.0013611026069014066,0.0042571502208248405,0.0011015546181005202,0.0021207402634777516,0.285,0.204,0.36363636363636365,0.17715617715617715
0.180156737870803,0.1821310112371974,0.7931161819994804,0.7906427173969812,0.005143160200881902,0.0016349293432999542,0.004749194158162426,0.0012870296178425834,0.0012159931427019545,0.291,0.213,0.2937062937062937,0.2191142191142191
0.16685052868415445,0.16533953835221119,0.8033322985994742,0.81556950840984,0.005471873948967715,0.0021028653537496435,0.005089700824778208,0.0017767007957973052,0.0008068972123945862,0.309,0.199,0.30536130536130535,0.20279720279720279
0.16932060593363873,0.18202481826905176,0.7959530066115145,0.8089325477484548,0.004131013056682046,0.001032217998459468,0.003815743829871696,0.0007610549764508938,0.0024303571127877507,0.307,0.207,0.27972027972027974,0.21212121212121213
