wb_pred,rf_pred,true_pred,wb_test_mse,rf_test_mse,ijk_wager_var,ijk_butt_var,ijk2_butt_var,boot_var,portion_zero_weights_train
0.5496785437169153,0.5126266643992924,0.544682573691026,0.22044247700130057,0.22658629497936317,0.0,0.0,0.0,0.0,0.3063063063063063
0.5916777228646376,0.5376818517032453,0.544682573691026,0.23487877721726688,0.24390168249457875,0.0,0.0,0.0,0.0,0.3013013013013013
0.5432141125242296,0.5891377073379628,0.544682573691026,0.22989115538973873,0.22822769755952735,0.0,0.0,0.0,0.0,0.3133133133133133
0.55100051529278,0.6243208473408474,0.544682573691026,0.23190775433010624,0.24574560302230952,0.0,0.0,0.0,0.0,0.28128128128128127
0.5814637410559294,0.608102970872794,0.544682573691026,0.2165271480233192,0.22337680732627355,0.0,0.0,0.0,0.0,0.2882882882882883
0.5415106233962561,0.5128044288580835,0.544682573691026,0.23172811617155242,0.22724572723387265,0.0,0.0,0.0,0.0,0.2922922922922923
0.5401785317565895,0.4799187497395185,0.544682573691026,0.229822133924664,0.2428953596433083,0.0,0.0,0.0,0.0,0.2982982982982983
0.5563377475811007,0.4807986233317937,0.544682573691026,0.22337630561561667,0.2302083695890883,0.0,0.0,0.0,0.0,0.3033033033033033
0.5483941087106973,0.5989482231929488,0.544682573691026,0.21417871195245491,0.22812916941319783,0.0,0.0,0.0,0.0,0.3013013013013013
0.5651851436923658,0.5192997707773278,0.544682573691026,0.20818677082059617,0.21379103356741205,0.0,0.0,0.0,0.0,0.2852852852852853
0.5684379444373088,0.7616461897148931,0.544682573691026,0.21862780698441836,0.23381775617133624,0.0,0.0,0.0,0.0,0.2972972972972973
0.5484169031054054,0.580067367855409,0.544682573691026,0.21034059934082547,0.2229502261321736,0.0,0.0,0.0,0.0,0.29429429429429427
0.5098649343602663,0.4948625683350869,0.544682573691026,0.21860542517179918,0.22030449045091596,0.0,0.0,0.0,0.0,0.2982982982982983
0.5889247490812812,0.5697607852566491,0.544682573691026,0.22693689606018516,0.23399959429109923,0.0,0.0,0.0,0.0,0.3133133133133133
0.5260948804340351,0.6063410712510559,0.544682573691026,0.21413524932852449,0.23207435021190614,0.0,0.0,0.0,0.0,0.2962962962962963
0.5389479996566432,0.4671782210856309,0.544682573691026,0.22711458220943168,0.23637326193858896,0.0,0.0,0.0,0.0,0.3233233233233233
0.5540531349880989,0.5341308990838575,0.544682573691026,0.22766433397511293,0.22960279639054082,0.0,0.0,0.0,0.0,0.27627627627627627
0.5708387564703388,0.6403374276915008,0.544682573691026,0.2231875154892342,0.23420588177327645,0.0,0.0,0.0,0.0,0.2992992992992993
0.5455053646916584,0.49826570814451177,0.544682573691026,0.20738431900445767,0.2146287718618236,0.0,0.0,0.0,0.0,0.2932932932932933
0.5286231941521538,0.5226873402536171,0.544682573691026,0.21949734222949313,0.22438467278865576,0.0,0.0,0.0,0.0,0.3063063063063063
0.5513986358681352,0.49770522447884724,0.544682573691026,0.2135436903045946,0.2282413995461639,0.0,0.0,0.0,0.0,0.2912912912912913
0.5473751552150661,0.6059300827013305,0.544682573691026,0.21919027335683383,0.2174857224328698,0.0,0.0,0.0,0.0,0.3213213213213213
0.5582319177864549,0.5284665256131076,0.544682573691026,0.2003816915480494,0.21176439757633916,0.0,0.0,0.0,0.0,0.31931931931931934
0.5826834432242555,0.48886890871165356,0.544682573691026,0.2314307793424974,0.24242307919434705,0.0,0.0,0.0,0.0,0.3003003003003003
0.5532967242841581,0.6417928581383938,0.544682573691026,0.22666916835575873,0.23124103766822643,0.0,0.0,0.0,0.0,0.31931931931931934
0.5473099382469291,0.48953227484648776,0.544682573691026,0.2188581681142501,0.22513164697694707,0.0,0.0,0.0,0.0,0.3013013013013013
0.5559205116562328,0.5940716743447015,0.544682573691026,0.22523357884209205,0.2347069500282999,0.0,0.0,0.0,0.0,0.27927927927927926
0.5495089604139095,0.544589244259301,0.544682573691026,0.22748886781358307,0.2295328167190404,0.0,0.0,0.0,0.0,0.2682682682682683
0.5373717484803893,0.5843375215951716,0.544682573691026,0.22059450130777025,0.21626254199621459,0.0,0.0,0.0,0.0,0.2932932932932933
0.5417659622910047,0.5613907132282334,0.544682573691026,0.2168394055443216,0.2224036776532524,0.0,0.0,0.0,0.0,0.26226226226226224
0.5422390543614458,0.5667167906786473,0.544682573691026,0.22622879189103995,0.23116282374329702,0.0,0.0,0.0,0.0,0.2972972972972973
0.5536070668234145,0.5070538562704745,0.544682573691026,0.22634469162013726,0.2343022799703125,0.0,0.0,0.0,0.0,0.3023023023023023
0.5548116022249425,0.4280799297965009,0.544682573691026,0.2314365721929285,0.24314296301081634,0.0,0.0,0.0,0.0,0.2902902902902903
0.5183994554307759,0.5680643331764348,0.544682573691026,0.23216835495570082,0.24398204033584187,0.0,0.0,0.0,0.0,0.3053053053053053
0.5468189036488879,0.47107888565450134,0.544682573691026,0.21930298547626964,0.2276034155577809,0.0,0.0,0.0,0.0,0.2982982982982983
0.5566182079834716,0.5826484901109483,0.544682573691026,0.2069892920294811,0.21018685211958596,0.0,0.0,0.0,0.0,0.28928928928928926
0.5367739159463794,0.49508279855778725,0.544682573691026,0.20730739704515622,0.2077246484206657,0.0,0.0,0.0,0.0,0.2752752752752753
0.5461179926621054,0.5641079735335182,0.544682573691026,0.216746343160668,0.22139532093454048,0.0,0.0,0.0,0.0,0.3103103103103103
